ticker,fiscal_year,statement_type,item_id,item_name_vi,item_name_en,raw_value,currency,value_vnd,audit_status,collected_at,sign_rule_x,value_processor,value_status,sign_rule_y
VJC,2024,balance_sheet,bsa176,Quyền chọn chuyển đổi trái phiếu,Conversion options on convertible bonds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa177,LNST chưa phân phối lũy kế đến cuối kỳ trước,Beginning accumulated undistributed earnings,9249520000000.0,VND,9249520000000.0,audited,7/27/2026,signed,9249520000000.0,reported,signed
VJC,2024,balance_sheet,bsa178,LNST chưa phân phối kỳ này,Current period undistributed earnings,1403160000000.0,VND,1403160000000.0,audited,7/27/2026,signed,1403160000000.0,reported,signed
VJC,2024,balance_sheet,bsa18,Tài sản lưu động khác,Other current assets,241797000000.0,VND,241797000000.0,audited,7/27/2026,always_positive,241797000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa188,Xây dựng cơ bản đang dở dang,Construction in progress,1528210000000.0,VND,1528210000000.0,audited,7/27/2026,always_positive,1528210000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa19,Chi phí trả trước ngắn hạn,Short-term prepayments,200408000000.0,VND,200408000000.0,audited,7/27/2026,always_positive,200408000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa2,Tiền và tương đương tiền,Cash and cash equivalents,4558980000000.0,VND,4558980000000.0,audited,7/27/2026,always_positive,4558980000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa20,Thuế GTGT được khấu trừ,VAT to be claimed,6675640802.0,VND,6675640802.0,audited,7/27/2026,always_positive,6675640802.0,reported,always_positive
VJC,2024,balance_sheet,bsa209,Lợi thế thương mại,Goodwill,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa21,Phải thu thuế khác,Other taxes receivable,34712786646.0,VND,34712786646.0,audited,7/27/2026,always_positive,34712786646.0,reported,always_positive
VJC,2024,balance_sheet,bsa210,Lợi ích cổ đông không kiểm soát,Minority interests,22098773196.0,VND,22098773196.0,audited,7/27/2026,always_positive,22098773196.0,reported,always_positive
VJC,2024,balance_sheet,bsa211,Nguồn kinh phí đã hình thành TSCĐ,Funds used for fixed asset acquisitions,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa22,Tài sản lưu động khác,Other current assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa23,TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,60737700000000.0,VND,60737700000000.0,audited,7/27/2026,always_positive,60737700000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa24,Phải thu dài hạn,Long-term trade receivables,35105700000000.0,VND,35105700000000.0,audited,7/27/2026,always_positive,35105700000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa25,Phải thu khách hàng dài hạn,Long-term trade receivables from customers,4648330000000.0,VND,4648330000000.0,audited,7/27/2026,always_positive,4648330000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa26,Phải thu nội bộ dài hạn,Long-term intercompany receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa27,Phải thu dài hạn khác,Other long-term receivables,23998300000000.0,VND,23998300000000.0,audited,7/27/2026,always_positive,23998300000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa28,Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa29,Tài sản cố định,Fixed assets,14166200000000.0,VND,14166200000000.0,audited,7/27/2026,always_positive,14166200000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa3,Tiền,Cash,4028730000000.0,VND,4028730000000.0,audited,7/27/2026,always_positive,4028730000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa30,GTCL TSCĐ hữu hình,Tangible fixed assets,8284220000000.0,VND,8284220000000.0,audited,7/27/2026,always_positive,8284220000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa31,Nguyên giá TSCĐ hữu hình,Cost,9121280000000.0,VND,9121280000000.0,audited,7/27/2026,always_positive,9121280000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa32,Khấu hao lũy kế TSCĐ hữu hình,Accumulated depreciation,-837058000000.0,VND,-837058000000.0,audited,7/27/2026,contra_asset,-837058000000.0,reported,contra_asset
VJC,2024,balance_sheet,bsa33,GTCL tài sản thuê tài chính,Finance lease assets,5826330000000.0,VND,5826330000000.0,audited,7/27/2026,always_positive,5826330000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa34,Nguyên giá tài sản thuê tài chính,Cost,6181120000000.0,VND,6181120000000.0,audited,7/27/2026,always_positive,6181120000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa35,Khấu hao lũy kế tài sản thuê tài chính,Accumulated depreciation,-354786000000.0,VND,-354786000000.0,audited,7/27/2026,contra_asset,-354786000000.0,reported,contra_asset
VJC,2024,balance_sheet,bsa36,GTCL tài sản cố định vô hình,Intangible fixed assets,55688785217.0,VND,55688785217.0,audited,7/27/2026,always_positive,55688785217.0,reported,always_positive
VJC,2024,balance_sheet,bsa37,Nguyên giá TSCĐ vô hình,Cost,108623000000.0,VND,108623000000.0,audited,7/27/2026,always_positive,108623000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa38,Khấu hao lũy kế TSCĐ vô hình,Accumulated depreciation,-52934256910.0,VND,-52934256910.0,audited,7/27/2026,contra_asset,-52934256910.0,reported,contra_asset
VJC,2024,balance_sheet,bsa39,Xây dựng cơ bản đang dang dở (trước 2015),Construction in progress (before 2015),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa4,Các khoản tương đương tiền,Cash equivalents,530254000000.0,VND,530254000000.0,audited,7/27/2026,always_positive,530254000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa40,Giá trị ròng tài sản đầu tư,Investment properties,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa41,Nguyên giá tài sản đầu tư,Cost,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa42,Khấu hao lũy kế tài sản đầu tư,Accumulated depreciation,0.0,VND,0.0,audited,7/27/2026,contra_asset,0.0,zero_reported,contra_asset
VJC,2024,balance_sheet,bsa43,Đầu tư dài hạn,Long-term investments,149417000000.0,VND,149417000000.0,audited,7/27/2026,always_positive,149417000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa44,Đầu tư vào các công ty con,Investments in subsidiaries,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa45,Đầu tư vào các công ty liên kết,Investments in associates,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa46,Đầu tư dài hạn khác,Other long-term investments,149417000000.0,VND,149417000000.0,audited,7/27/2026,always_positive,149417000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa47,Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,0.0,VND,0.0,audited,7/27/2026,contra_asset,0.0,zero_reported,contra_asset
VJC,2024,balance_sheet,bsa48,Lợi thế thương mại (trước 2015),Goodwill (before 2015),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa49,Tài sản dài hạn khác,Other long-term assets,9788180000000.0,VND,9788180000000.0,audited,7/27/2026,always_positive,9788180000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa5,Đầu tư ngắn hạn,Short-term investments,3825830000000.0,VND,3825830000000.0,audited,7/27/2026,always_positive,3825830000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa50,Trả trước dài hạn,Long-term prepayments,9788180000000.0,VND,9788180000000.0,audited,7/27/2026,always_positive,9788180000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa51,Thuế thu nhập hoãn lại,Deferred income tax assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa52,Các tài sản dài hạn khác,Other long-term assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa53,TỔNG CỘNG TÀI SẢN,Total Assets,99315300000000.0,VND,99315300000000.0,audited,7/27/2026,always_positive,99315300000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa54,NỢ PHẢI TRẢ,Liabilities,82196500000000.0,VND,82196500000000.0,audited,7/27/2026,always_positive,82196500000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa55,Nợ ngắn hạn,Current liabilities,33506400000000.0,VND,33506400000000.0,audited,7/27/2026,always_positive,33506400000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa56,Vay ngắn hạn,Short-term borrowings,12460100000000.0,VND,12460100000000.0,audited,7/27/2026,always_positive,12460100000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa57,Phải trả người bán,Trade accounts payable,6194940000000.0,VND,6194940000000.0,audited,7/27/2026,always_positive,6194940000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa58,Người mua trả tiền trước,Advances from customers,1515560000000.0,VND,1515560000000.0,audited,7/27/2026,always_positive,1515560000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa59,Thuế và các khoản phải trả Nhà nước,Taxes and other payable to State Budget,279879000000.0,VND,279879000000.0,audited,7/27/2026,always_positive,279879000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa6,Đầu tư ngắn hạn,Short-term investments,990000000000.0,VND,990000000000.0,audited,7/27/2026,always_positive,990000000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa60,Phải trả người lao động,Payable to employees,200772000000.0,VND,200772000000.0,audited,7/27/2026,always_positive,200772000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa61,Chi phí phải trả,Accrued expenses,2460940000000.0,VND,2460940000000.0,audited,7/27/2026,always_positive,2460940000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa62,Phải trả nội bộ,Intercompany payables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa63,Phải trả về xây dựng cơ bản,Construction contract in progress payables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa64,Phải trả khác,Other payables,3777010000000.0,VND,3777010000000.0,audited,7/27/2026,always_positive,3777010000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa65,Dự phòng các khoản phải trả ngắn hạn,Provision for ST liabilities,2355400000000.0,VND,2355400000000.0,audited,7/27/2026,always_positive,2355400000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa66,"Quỹ khen thưởng, phúc lợi",Bonus and welfare funds,8733442795.0,VND,8733442795.0,audited,7/27/2026,always_positive,8733442795.0,reported,always_positive
VJC,2024,balance_sheet,bsa67,Nợ dài hạn,Long-term liabilities,48690200000000.0,VND,48690200000000.0,audited,7/27/2026,always_positive,48690200000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa68,Phải trả nhà cung cấp dài hạn,Long-term trade payables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa69,Phải trả nội bộ dài hạn,Long-term intercompany payables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa7,Dự phòng giảm giá,Provision for diminution,-386800000000.0,VND,-386800000000.0,audited,7/27/2026,contra_asset,-386800000000.0,reported,contra_asset
VJC,2024,balance_sheet,bsa70,Phải trả dài hạn khác,Other long-term payables,843067000000.0,VND,843067000000.0,audited,7/27/2026,always_positive,843067000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa71,Vay dài hạn,Long-term borrowings,30052400000000.0,VND,30052400000000.0,audited,7/27/2026,always_positive,30052400000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa72,Thuế thu nhập hoãn lại,Deferred income tax liabilities,489834000000.0,VND,489834000000.0,audited,7/27/2026,always_positive,489834000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa73,Dự phòng trợ cấp thôi việc,Provision for severance allowances,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa74,Dự phòng các khoản nợ dài hạn,Provision for long-term liabilities,17304900000000.0,VND,17304900000000.0,audited,7/27/2026,always_positive,17304900000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa76,Doanh thu chưa thực hiện,Deferred revenue,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa77,Quỹ phát triển khoa học công nghệ,Technology-science development fund,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa78,Vốn chủ sở hữu,Owner's Equity,17118700000000.0,VND,17118700000000.0,audited,7/27/2026,signed,17118700000000.0,reported,signed
VJC,2024,balance_sheet,bsa79,Vốn và các quỹ,Capital and reserves,17118700000000.0,VND,17118700000000.0,audited,7/27/2026,always_positive,17118700000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa8,Các khoản phải thu,Accounts receivable,27945500000000.0,VND,27945500000000.0,audited,7/27/2026,always_positive,27945500000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa80,Vốn góp,Paid-in capital,5416110000000.0,VND,5416110000000.0,audited,7/27/2026,always_positive,5416110000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa81,Thặng dư vốn cổ phần,Share premium,247483000000.0,VND,247483000000.0,audited,7/27/2026,always_positive,247483000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa82,Vốn khác,Owner's other capital,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa83,Cổ phiếu quỹ,Treasury shares,0.0,VND,0.0,audited,7/27/2026,contra_asset,0.0,zero_reported,contra_asset
VJC,2024,balance_sheet,bsa84,Chênh lệch đánh giá lại tài sản,Differences upon asset revaluation,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
VJC,2024,balance_sheet,bsa85,Chênh lệch tỷ giá,Foreign exchange differences,780330000000.0,VND,780330000000.0,audited,7/27/2026,signed,780330000000.0,reported,signed
VJC,2024,balance_sheet,bsa86,Quỹ đầu tư và phát triển,Investment and development funds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa87,Quỹ dự phòng tài chính,Financial reserve funds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa89,Quỹ khác,Other funds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa9,Phải thu khách hàng,Trade accounts receivable,11365000000000.0,VND,11365000000000.0,audited,7/27/2026,always_positive,11365000000000.0,reported,always_positive
VJC,2024,balance_sheet,bsa90,Lãi chưa phân phối,Undistributed earnings,10652700000000.0,VND,10652700000000.0,audited,7/27/2026,signed,10652700000000.0,reported,signed
VJC,2024,balance_sheet,bsa91,Quỹ hỗ trợ sắp xếp doanh nghiệp,Enterprise arrangement fund,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa92,Vốn Ngân sách nhà nước và quỹ khác,Budget sources and other funds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa93,"Quỹ khen thưởng, phúc lợi (trước 2010)",Bonus and welfare funds (Before 2010),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa94,Vốn ngân sách nhà nước và quỹ khác,Budget sources and other funds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa95,Lợi ích của cổ đông thiểu số,Minority interests (Before 2015),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bsa96,Tổng cộng nguồn vốn,Total resource,99315300000000.0,VND,99315300000000.0,audited,7/27/2026,always_positive,99315300000000.0,reported,always_positive
VJC,2024,balance_sheet,bsb108,Đầu tư nắm giữ đến ngày đáo hạn,Held-to-maturity investment,3222630000000.0,VND,3222630000000.0,audited,7/27/2026,always_positive,3222630000000.0,reported,always_positive
VJC,2024,balance_sheet,bsi141,Tài sản thiếu cần xử lý,Shortage of current assets waiting for solution,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,balance_sheet,bss134,Vốn kinh doanh ở các đơn vị trực thuộc,Paid-in capital in wholly-owned subsidiaries,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,cash_flow,cfa1,Lợi nhuận/(lỗ) trước thuế,Net profit/(loss) before tax,1822620000000.0,VND,1822620000000.0,audited,7/27/2026,signed,1822620000000.0,reported,signed
VJC,2024,cash_flow,cfa10,(Tăng)/giảm các khoản phải thu,(Increase)/decrease in receivables,2689200000000.0,VND,2689200000000.0,audited,7/27/2026,signed,2689200000000.0,reported,signed
VJC,2024,cash_flow,cfa103,Phân bổ lợi thế thương mại,Amortization of goodwill,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,cash_flow,cfa104,Các khoản điều chỉnh khác,Other adjustments,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
VJC,2024,cash_flow,cfa105,(Tăng)/giảm chứng khoán kinh doanh,(Increase)/decrease in trading securities,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
VJC,2024,cash_flow,cfa11,(Tăng)/giảm hàng tồn kho,(Increase)/decrease in inventories,-1302050000000.0,VND,-1302050000000.0,audited,7/27/2026,signed,-1302050000000.0,reported,signed
VJC,2024,cash_flow,cfa12,Tăng/(giảm) các khoản phải trả,Increase/(decrease) in payables,-4511470000000.0,VND,-4511470000000.0,audited,7/27/2026,signed,-4511470000000.0,reported,signed
VJC,2024,cash_flow,cfa13,(Tăng)/giảm chi phí trả trước,(Increase)/decrease in prepaid expenses,-792678000000.0,VND,-792678000000.0,audited,7/27/2026,signed,-792678000000.0,reported,signed
VJC,2024,cash_flow,cfa14,Tiền lãi vay đã trả,Interest paid,-3203140000000.0,VND,-3203140000000.0,audited,7/27/2026,expense_negative,-3203140000000.0,reported,expense_negative
VJC,2024,cash_flow,cfa15,Thuế thu nhập doanh nghiệp đã nộp,Corporate Income Tax paid,-570964920.0,VND,-570964920.0,audited,7/27/2026,expense_negative,-570964920.0,reported,expense_negative
VJC,2024,cash_flow,cfa16,Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,cash_flow,cfa17,Tiền chi khác cho hoạt động kinh doanh,Other payments on operating activities,-130000000.0,VND,-130000000.0,audited,7/27/2026,expense_negative,-130000000.0,reported,expense_negative
VJC,2024,cash_flow,cfa18,Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh,Net cash inflows/(outflows) from operating activities,-1682120000000.0,VND,-1682120000000.0,audited,7/27/2026,signed,-1682120000000.0,reported,signed
VJC,2024,cash_flow,cfa19,"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",Purchases of fixed assets and other long term assets,-8786530000000.0,VND,-8786530000000.0,audited,7/27/2026,expense_negative,-8786530000000.0,reported,expense_negative
VJC,2024,cash_flow,cfa2,Khấu hao TSCĐ và BĐSĐT,Depreciation and amortization,613293000000.0,VND,613293000000.0,audited,7/27/2026,always_positive,613293000000.0,reported,always_positive
VJC,2024,cash_flow,cfa20,"Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",Proceeds from disposal of fixed assets,859026000000.0,VND,859026000000.0,audited,7/27/2026,always_positive,859026000000.0,reported,always_positive
VJC,2024,cash_flow,cfa21,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","Loans granted, purchases of debt instruments",-4922960000000.0,VND,-4922960000000.0,audited,7/27/2026,expense_negative,-4922960000000.0,reported,expense_negative
VJC,2024,cash_flow,cfa22,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","Collection of loans, proceeds from sales of debts instruments",1810120000000.0,VND,1810120000000.0,audited,7/27/2026,always_positive,1810120000000.0,reported,always_positive
VJC,2024,cash_flow,cfa23,Tiền chi đầu tư góp vốn vào đơn vị khác,Investments in other entities,0.0,VND,0.0,audited,7/27/2026,expense_negative,0.0,zero_reported,expense_negative
VJC,2024,cash_flow,cfa24,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,Proceeds from divestment in other entities,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,cash_flow,cfa25,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",Dividends and interest received,224133000000.0,VND,224133000000.0,audited,7/27/2026,signed,224133000000.0,reported,signed
VJC,2024,cash_flow,cfa26,Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash inflows/(outflows) from investing activities,-10816200000000.0,VND,-10816200000000.0,audited,7/27/2026,signed,-10816200000000.0,reported,signed
VJC,2024,cash_flow,cfa27,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",Proceeds from issue of shares,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,cash_flow,cfa28,"Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",Payments for share returns and repurchases,0.0,VND,0.0,audited,7/27/2026,expense_negative,0.0,zero_reported,expense_negative
VJC,2024,cash_flow,cfa29,Tiền thu được các khoản đi vay,Proceeds from loans,61181100000000.0,VND,61181100000000.0,audited,7/27/2026,always_positive,61181100000000.0,reported,always_positive
VJC,2024,cash_flow,cfa3,Chi phí dự phòng,Provisions,1063190000000.0,VND,1063190000000.0,audited,7/27/2026,signed,1063190000000.0,reported,signed
VJC,2024,cash_flow,cfa30,Tiền trả nợ gốc vay,Repayment of loans,-48845500000000.0,VND,-48845500000000.0,audited,7/27/2026,expense_negative,-48845500000000.0,reported,expense_negative
VJC,2024,cash_flow,cfa31,Tiền trả nợ gốc thuê tài chính,Finance lease principal payments,-313355000000.0,VND,-313355000000.0,audited,7/27/2026,expense_negative,-313355000000.0,reported,expense_negative
VJC,2024,cash_flow,cfa32,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Dividends paid,-57789721550.0,VND,-57789721550.0,audited,7/27/2026,signed,-57789721550.0,reported,signed
VJC,2024,cash_flow,cfa33,Tiền lãi đã nhận,"Interests, dividends, profits received",0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,cash_flow,cfa34,Lưu chuyển tiền thuần từ hoạt động tài chính,Net cash inflows/(outflows) from financing activities,11964500000000.0,VND,11964500000000.0,audited,7/27/2026,signed,11964500000000.0,reported,signed
VJC,2024,cash_flow,cfa35,Lưu chuyển tiền thuần trong kỳ,Net increase in cash and cash equivalents,-533857000000.0,VND,-533857000000.0,audited,7/27/2026,signed,-533857000000.0,reported,signed
VJC,2024,cash_flow,cfa36,Tiền và tương đương tiền đầu kỳ,Cash and cash equivalents at the beginning of period,5050740000000.0,VND,5050740000000.0,audited,7/27/2026,always_positive,5050740000000.0,reported,always_positive
VJC,2024,cash_flow,cfa37,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Effect of foreign exchange differences,42097901273.0,VND,42097901273.0,audited,7/27/2026,signed,42097901273.0,reported,signed
VJC,2024,cash_flow,cfa38,Tiền và tương đương tiền cuối kỳ,Cash and cash equivalents at the end of period,4558980000000.0,VND,4558980000000.0,audited,7/27/2026,always_positive,4558980000000.0,reported,always_positive
VJC,2024,cash_flow,cfa4,Lãi/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Unrealized foreign exchange gain/(loss),-510289000000.0,VND,-510289000000.0,audited,7/27/2026,signed,-510289000000.0,reported,signed
VJC,2024,cash_flow,cfa5,Lãi/(lỗ) từ thanh lý tài sản cố định,Profit/loss from liquidating fixed assets,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
VJC,2024,cash_flow,cfa6,(Lãi)/lỗ từ hoạt động đầu tư,Profit/loss from investing activities,-762045000000.0,VND,-762045000000.0,audited,7/27/2026,signed,-762045000000.0,reported,signed
VJC,2024,cash_flow,cfa7,Chi phí lãi vay,Interest expense,3211950000000.0,VND,3211950000000.0,audited,7/27/2026,signed,3211950000000.0,reported,signed
VJC,2024,cash_flow,cfa8,Thu lãi và cổ tức,Interest income and dividend,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
VJC,2024,cash_flow,cfa9,Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Operating profit/(loss) before changes in Working Capital,5438720000000.0,VND,5438720000000.0,audited,7/27/2026,signed,5438720000000.0,reported,signed
VJC,2024,income_statement,isa1,Doanh thu bán hàng và cung cấp dịch vụ,Sales,72045300000000.0,VND,72045300000000.0,audited,7/27/2026,always_positive,72045300000000.0,reported,always_positive
VJC,2024,income_statement,isa10,Chi phí quản lý doanh nghiệp,General and admin expenses,-1395680000000.0,VND,-1395680000000.0,audited,7/27/2026,,-1395680000000.0,reported,
VJC,2024,income_statement,isa102,Lãi/(lỗ) từ công ty liên doanh (từ năm 2015),Gain/(loss) from joint ventures (from 2015),0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
VJC,2024,income_statement,isa11,Lãi/(lỗ) từ hoạt động kinh doanh,Operating profit/(loss),1671290000000.0,VND,1671290000000.0,audited,7/27/2026,signed,1671290000000.0,reported,signed
VJC,2024,income_statement,isa12,Thu nhập khác,Other incomes,189496000000.0,VND,189496000000.0,audited,7/27/2026,always_positive,189496000000.0,reported,always_positive
VJC,2024,income_statement,isa13,Chi phí khác,Other expenses,-38169699573.0,VND,-38169699573.0,audited,7/27/2026,expense_negative,-38169699573.0,reported,expense_negative
VJC,2024,income_statement,isa14,"Thu nhập khác, ròng",Net other income/(expenses),151326000000.0,VND,151326000000.0,audited,7/27/2026,always_positive,151326000000.0,reported,always_positive
VJC,2024,income_statement,isa15,Lãi/(lỗ) từ công ty liên doanh,Income from investments in other entities,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
VJC,2024,income_statement,isa16,Lãi/(lỗ) trước thuế,Net accounting profit/(loss) before tax,1822620000000.0,VND,1822620000000.0,audited,7/27/2026,signed,1822620000000.0,reported,signed
VJC,2024,income_statement,isa17,Thuế thu nhập doanh nghiệp - hiện thời,Business income tax - current,-11374269701.0,VND,-11374269701.0,audited,7/27/2026,expense_negative,-11374269701.0,reported,expense_negative
VJC,2024,income_statement,isa18,Thuế thu nhập doanh nghiệp - hoãn lại,Business income tax - deferred,-407239000000.0,VND,-407239000000.0,audited,7/27/2026,expense_negative,-407239000000.0,reported,expense_negative
VJC,2024,income_statement,isa19,Chi phí thuế thu nhập doanh nghiệp,Corporate income tax expenses,-418613000000.0,VND,-418613000000.0,audited,7/27/2026,expense_negative,-418613000000.0,reported,expense_negative
